city_name,AQI,components.co,components.no,components.no2,components.o3,components.so2,components.pm2_5,components.pm10,components.nh3,coord.lon,coord.lat,Year,Month
Cagayan de Oro,51.42971888,346.2131727,0.06626506,5.121807229,40.16879518,1.725783133,6.826947791,8.748714859,4.219036145,124.6472,8.4822,2024,5
Calaca,53.40963855,281.7078715,0.239477912,7.530361446,38.30554217,6.145863454,5.908473896,8.112168675,2.165421687,120.8133,13.9324,2024,5
Calamba,48.63855422,477.2609237,1.391445783,16.08971888,35.88160643,16.8053012,10.54859438,15.08236948,4.329558233,121.1653,14.2117,2024,5
Calapan,50.02008032,236.0768675,0.130240964,4.458955823,39.10441767,3.843574297,3.89124498,5.181726908,0.320441767,121.1802988,13.41169317,2024,5
Calbayog City,52.90361446,211.7536145,0.022730924,1.071606426,22.50987952,4.56815261,2.576546185,3.510522088,0.539678715,124.6,12.0667,2024,5
Caloocan City,48.62650602,655.7492369,1.113654618,17.88088353,47.07618474,11.79128514,20.46473896,31.95674699,7.999959839,120.9667,14.65,2024,5
Candon,50.63052209,323.6859036,0.020923695,1.461445783,55.32726908,0.906144578,9.988714859,10.94899598,1.255863454,120.4517,17.1947,2024,5
Canlaon,51.05220884,383.0169076,0.144779116,7.219839357,34.14722892,1.800923695,9.13686747,10.50477912,7.772931727,123.1964,10.3864,2024,5
Carcar,50.10040161,236.6130924,0.079036145,3.531967871,36.08116466,2.981164659,2.573493976,4.686385542,2.361646586,123.6402,10.1061,2024,5
Carmona,47.8313253,477.2609237,1.391445783,16.08971888,35.88160643,16.8053012,10.54859438,15.08236948,4.329558233,121.0576,14.3132,2024,5
Catbalogan,49.07228916,219.4815261,0.024257028,1.106144578,28.30216867,0.577751004,1.551646586,2.596586345,0.981204819,124.8861,11.7753,2024,5
Cauayan,47.81927711,388.5259438,0.18746988,5.248915663,24.32799197,0.868875502,7.872048193,9.738594378,12.03208835,121.7725,16.9347,2024,5
Cavite City,50.05220884,699.7520884,1.162891566,20.23738956,63.45698795,18.3497992,27.16116466,41.90598394,6.714016064,120.9169,14.4825,2024,5
Cebu City,51.66666667,309.5838554,0.173212851,6.356626506,30.5213253,4.621084337,5.155060241,7.454216867,4.58437751,123.8907,10.3167,2024,5
City of Marikina,50.44176707,695.6429719,4.046987952,17.25875502,30.60971888,15.57783133,17.99883534,30.69987952,7.027911647,121.1,14.6333,2024,5
City of Masbate,49.90763052,210.024257,0.015662651,0.872650602,30.83261044,2.967028112,2.804578313,3.509919679,0.400080321,123.5833,12.3333,2024,5
City of Passi,48.4939759,384.5984739,0.246104418,5.591646586,26.77409639,1.204257028,7.965582329,9.580321285,4.4962249,122.65,11.15,2024,5
City of Sorsogon,52.7188755,214.5148996,0.021044177,0.982971888,29.57329317,3.870281124,2.324096386,3.279196787,0.664297189,123.9833,12.9833,2024,5
Cotabato,52.63855422,344.4501205,0.045943775,2.798192771,25.74441767,0.442610442,7.913815261,8.978835341,3.067911647,124.2464,7.2236,2024,5
Dagupan,51.25301205,286.2590763,0.041927711,1.66313253,25.71875502,0.290562249,4.620481928,5.173413655,1.626947791,121.5047,17.7061,2024,5
Danao,49.21285141,230.7284739,0.073574297,4.158995984,36.69534137,2.453253012,2.663253012,3.672570281,1.142449799,124.0272,10.5208,2024,5
Dapitan,48.61044177,309.5838554,0.173212851,6.356626506,30.5213253,4.621084337,5.155060241,7.454216867,4.58437751,123.9469,10.2706,2024,5
Dasmari?as,51.53012048,438.6075904,0.388714859,13.25497992,44.07923695,11.75871486,10.86951807,14.97325301,2.852570281,120.9367,14.3294,2024,5
Davao,54.64658635,466.1484739,0.507269076,12.71349398,33.51582329,3.854698795,7.679959839,9.445261044,3.899076305,125.6128,7.0731,2024,5
Digos,48.69076305,246.0237349,0.050441767,1.973453815,30.94421687,0.527791165,2.624136546,3.200843373,1.26815261,125.3572,6.7497,2024,5
Dipolog,52.52610442,219.0120884,0.031726908,0.904698795,38.62698795,0.486626506,1.411526104,1.911044177,0.488473896,123.3414,8.5894,2024,5
Dumaguete,50.63855422,244.5021687,0.041405622,3.262128514,36.29919679,1.703333333,2.994618474,3.868032129,2.684016064,123.3081,9.3103,2024,5
El Salvador,50.79518072,237.7124498,0.024578313,1.454136546,40.60417671,0.898995984,2.8037751,3.448273092,1.437670683,124.5225,8.5631,2024,5
Escalante,51.69076305,232.2097992,0.039518072,1.368514056,40.35413655,0.989317269,2.662570281,4.007710843,0.684096386,123.4992,10.8403,2024,5
Gapan,49.97991968,501.6986747,0.365702811,8.592811245,27.30626506,1.861044177,11.60823293,15.4426506,4.505742972,120.9464,15.3072,2024,5
General Santos,51.28514056,347.2653815,0.064337349,3.803654618,24.85895582,0.652971888,6.68,7.702771084,3.317108434,125.1717,6.1128,2024,5
General Trias,48.45783133,438.6075904,0.388714859,13.25497992,44.07923695,11.75871486,10.86951807,14.97325301,2.852570281,120.8817,14.3869,2024,5
Gingoog City,49.26104418,205.606988,0.013534137,0.56935743,34.74975904,0.198313253,1.132409639,1.62815261,0.518915663,125.1167,8.8333,2024,5
Himamaylan,48.37349398,315.0933735,0.062570281,3.19502008,48.06891566,1.23188755,6.727429719,8.374176707,4.600321285,122.8706,10.0989,2024,5
Ilagan,53.92369478,446.523253,0.260040161,5.531526104,26.41160643,0.728072289,9.864297189,11.39658635,6.903172691,121.8892,17.1485,2024,5
Iligan City,49.87951807,257.4783133,0.048273092,2.976787149,42.77578313,2.482811245,3.860321285,4.900682731,0.996305221,124.4,8.25,2024,5
Iloilo City,52.41365462,295.0458635,0.077148594,3.005903614,37.63076305,1.019718876,4.3162249,5.186385542,2.62502008,122.55,10.75,2024,5
Imus,50.12449799,699.7520884,1.162891566,20.23738956,63.45698795,18.3497992,27.16116466,41.90598394,6.714016064,120.9367,14.4297,2024,5
Iriga City,50.1124498,245.2259839,0.049718876,1.859638554,28.48554217,9.2037751,4.116465863,5.228915663,1.813092369,123.4167,13.4167,2024,5
Isabela,50.5060241,322.0236145,0.087911647,4.076024096,48.95156627,1.776425703,6.522449799,8.303212851,4.98437751,122.9888,10.2048,2024,5
Kabankalan,55.24899598,356.9908835,0.076425703,5.775983936,37.52738956,1.362730924,8.073333333,9.446104418,7.305261044,122.8122,9.9889,2024,5
Kidapawan,49.70281124,551.1901205,0.226787149,10.55429719,47.20598394,2.518473896,17.69453815,20.68550201,18.20582329,125.0894,7.0083,2024,5
Koronadal,50.30522088,484.7945382,0.171084337,7.874578313,29.0239759,1.354779116,12.02128514,14.45337349,10.99497992,124.8469,6.5031,2024,5
La Carlota,50.4939759,288.296506,0.072449799,3.637028112,44.71694779,1.917108434,4.625140562,6.718353414,2.607148594,122.9208,10.4233,2024,5
Lamitan,48.14457831,215.4128112,0.062449799,2.27746988,25.9288755,0.555582329,1.984257028,2.591807229,1.72497992,125.7022,6.0872,2024,5
Laoag,53.30522088,290.60249,0.015261044,1.13502008,53.13325301,0.446626506,6.211004016,7.046586345,0.818915663,120.5936,18.1989,2024,5
Lapu-Lapu City,46.93574297,309.5838554,0.173212851,6.356626506,30.5213253,4.621084337,5.155060241,7.454216867,4.58437751,123.9494,10.3103,2024,5
Las Pi?as,48.69879518,699.7520884,1.162891566,20.23738956,63.45698795,18.3497992,27.16116466,41.90598394,6.714016064,120.9828,14.4506,2024,5
Legazpi City,51.6184739,230.2123695,0.046706827,1.60875502,29.79502008,6.975903614,2.934417671,3.967550201,0.891445783,123.7333,13.1333,2024,5
Ligao,49.4497992,232.108996,0.029558233,1.375100402,30.46859438,8.841726908,3.509919679,4.42124498,0.817710843,123.5325,13.2403,2024,5
Lipa City,55.83935743,273.651245,0.137630522,6.336907631,39.3524498,4.304096386,5.122208835,7.834618474,2.416385542,121.1667,13.95,2024,5
Lucena,49.97991968,306.3665863,0.08811245,3.069839357,31.78425703,0.827590361,5.167429719,6.055100402,2.630722892,122.5967,10.8794,2024,5
Maasin,51.26104418,306.3665863,0.08811245,3.069839357,31.78425703,0.827590361,5.167429719,6.055100402,2.630722892,122.4347,10.8925,2024,5
Mabalacat City,52.10040161,393.6533333,0.101084337,5.491285141,36.60309237,1.662128514,9.889598394,11.85514056,4.572409639,120.5736,15.2216,2024,5
Makati City,50.19277108,943.0197189,7.582851406,26.5686747,28.7039759,25.13666667,25.41815261,37.50293173,9.718433735,121.0327,14.5503,2024,5
Malabon,52.2811245,298.9737751,0.032449799,3.514538153,57.63895582,3.672650602,13.03726908,15.40076305,0.592610442,119.9379,15.6361,2024,5
Malaybalay,51.65060241,286.674739,0.082088353,4.725943775,19.46076305,0.757550201,5.033534137,6.353373494,5.208795181,125.0833,8.15,2024,5
Malolos,51.97590361,507.6771084,0.678714859,11.08562249,34.89136546,5.058875502,12.49285141,19.42200803,5.906385542,120.8117,14.8419,2024,5
Mandaluyong City,48.2248996,943.0197189,7.582851406,26.5686747,28.7039759,25.13666667,25.41815261,37.50293173,9.718433735,121.0409,14.5832,2024,5
Mandaue City,50.61445783,309.5838554,0.173212851,6.356626506,30.5213253,4.621084337,5.155060241,7.454216867,4.58437751,123.9333,10.3333,2024,5
Manila,48.65060241,655.7492369,1.113654618,17.88088353,47.07618474,11.79128514,20.46473896,31.95674699,7.999959839,120.9822,14.6042,2024,5
Marawi,50.70682731,520.6396386,0.164658635,10.72923695,33.34895582,2.451807229,17.45722892,20.01325301,20.09514056,124.2928,7.9986,2024,5
Mati,50.97188755,202.2826506,0.052369478,1.418594378,36.43967871,0.811726908,1.130522088,2.039919679,0.223453815,125.4708,9.7339,2024,5
Meycauayan,50.4939759,655.7492369,1.113654618,17.88088353,47.07618474,11.79128514,20.46473896,31.95674699,7.999959839,120.9608,14.7369,2024,5
Mu?oz,49.91566265,469.5059036,0.385702811,7.391325301,28.10995984,1.38313253,10.87534137,13.45180723,4.047871486,120.9031,15.7161,2024,5
Naga,49.02409639,233.282249,0.03248996,1.289919679,28.44361446,6.91497992,4.746345382,5.872128514,0.809759036,123.1814,13.6192,2024,5
Navotas,51.40160643,655.7492369,1.113654618,17.88088353,47.07618474,11.79128514,20.46473896,31.95674699,7.999959839,120.95,14.6667,2024,5
Olongapo,49.89558233,336.4342972,0.045702811,3.386787149,41.76192771,1.672851406,10.09819277,12.24253012,1.350321285,120.2827888,14.82920321,2024,5
Ormoc,47.34136546,262.2303213,0.070160643,3.366425703,23.73855422,0.817028112,3.008232932,4.318313253,2.099036145,124.6075,11.0064,2024,5
Oroquieta,53.30923695,232.1559438,0.020963855,0.922128514,33.97630522,0.322329317,2.054457831,2.750923695,1.638032129,123.8044,8.4858,2024,5
Ozamiz City,50.89156627,290.3744177,0.049879518,4.279196787,27.70188755,0.978594378,4.289236948,5.349196787,4.8537751,123.8333,8.15,2024,5
Pagadian,49.22088353,382.0851807,0.077028112,6.559116466,22.80369478,1.366104418,8.461285141,9.74253012,9.879799197,123.437,7.8257,2024,5
Palayan City,52.13654618,475.9873896,0.471646586,8.793172691,26.13124498,2.015220884,9.286827309,11.25963855,6.843694779,121.0833,15.55,2024,5
Panabo,48.47389558,347.6741767,0.223574297,7.57188755,24.91558233,1.887911647,5.944899598,7.481767068,2.751967871,125.6842,7.3081,2024,5
Paranaque City,51.13253012,943.0197189,7.582851406,26.5686747,28.7039759,25.13666667,25.41815261,37.50293173,9.718433735,121.0175,14.4816,2024,5
Pasig,51.88353414,943.0197189,7.582851406,26.5686747,28.7039759,25.13666667,25.41815261,37.50293173,9.718433735,121.065,14.587,2024,5
Puerto Princesa City,50.06827309,241.8813253,0.023975904,1.557871486,29.49751004,0.611164659,2.741686747,3.147389558,0.598915663,118.7333,9.7333,2024,5
Quezon City,49.0562249,695.6429719,4.046987952,17.25875502,30.60971888,15.57783133,17.99883534,30.69987952,7.027911647,121.0333,14.6333,2024,5
Roxas,48.88353414,372.7754618,0.120682731,4.002610442,24.69823293,0.610080321,7.599196787,9.021927711,5.165100402,121.6201,17.1189,2024,5
Sagay,49.94779116,232.2097992,0.039518072,1.368514056,40.35413655,0.989317269,2.662570281,4.007710843,0.684096386,123.4242,10.9447,2024,5
Samal,51.7188755,404.0427309,0.135140562,7.323975904,47.82405622,3.9062249,12.07590361,16.38473896,3.020481928,120.5431,14.7678,2024,5
San Carlos,51.26907631,468.031245,0.249799197,7.722891566,30.03297189,1.582248996,10.48092369,12.64959839,3.335582329,120.8931,15.5448,2024,5
San Fernando,49.65863454,338.5857028,0.039437751,2.165060241,62.52630522,1.598995984,12.38313253,14.53044177,0.926626506,120.3166,16.6159,2024,5
San Jose,48.11646586,320.8305622,0.057590361,2.418915663,28.2984739,0.353253012,5.639558233,6.696385542,2.54815261,121.8712,17.8927,2024,5
San Jose del Monte,50.43373494,364.4707229,0.655502008,6.486987952,28.4011245,3.809919679,7.29124498,14.34449799,3.844457831,121.0453,14.8139,2024,5
San Juan,50.87951807,324.0544177,0.015702811,1.706184739,46.97831325,0.531927711,8.507550201,9.448032129,1.990040161,120.4583,17.7422,2024,5
San Pablo,53.32128514,507.9856225,0.283453815,10.91329317,44.51012048,5.336144578,12.96285141,19.19522088,5.866104418,120.6197,14.9696,2024,5
San Pedro,52.42168675,417.2196386,0.10935743,5.083052209,27.01068273,0.714859438,8.704939759,10.38220884,6.969959839,121.8833,17.2,2024,5
Santa Rosa,50.27309237,468.031245,0.249799197,7.722891566,30.03297189,1.582248996,10.48092369,12.64959839,3.335582329,120.9378,15.4238,2024,5
Santiago,50.40562249,317.0703614,0.019518072,1.418554217,51.72365462,0.749759036,9.404939759,10.35682731,1.479759036,120.4449,17.2939,2024,5
Santo Tomas,50.34136546,359.0082731,0.088232932,3.617630522,26.83389558,0.555261044,7.014016064,8.268514056,3.560361446,121.7645,17.3997,2024,5
Silay City,51.24899598,238.9051406,0.043253012,1.80746988,42.73008032,1.21751004,2.738273092,4.207188755,0.856064257,122.9667,10.8,2024,5
Sipalay,48.58634538,298.7722088,0.036586345,3.397751004,42.17313253,1.043413655,6.061767068,6.657108434,3.494176707,122.4042,9.7519,2024,5
Surigao City,48.63855422,202.2826506,0.052369478,1.418594378,36.43967871,0.811726908,1.130522088,2.039919679,0.223453815,125.5,9.75,2024,5
Tabaco,53.59839357,233.5768675,0.045421687,2.068714859,26.62208835,7.190682731,3.1437751,4.479116466,1.404016064,123.7336,13.3586,2024,5
Tabuk,50.86746988,282.3113655,0.024738956,1.523614458,24.2424498,0.326787149,4.35437751,4.957751004,2.065341365,121.4443,17.4189,2024,5
Tacloban City,49.73092369,213.8175904,0.033574297,1.454779116,24.51742972,0.379678715,1.522570281,2.585261044,0.776706827,125,11.25,2024,5
Tacurong,54.97991968,440.6651807,0.305582329,5.34060241,25.12903614,0.703895582,11.11811245,12.6597992,5.568795181,124.6764,6.6925,2024,5
Tagaytay City,47.1686747,407.3669076,0.352971888,12.08771084,36.82738956,6.752449799,9.263453815,13.53273092,3.171405622,120.9337,14.1059,2024,5
Taguig,48.49799197,943.0197189,7.582851406,26.5686747,28.7039759,25.13666667,25.41815261,37.50293173,9.718433735,121.0792,14.5243,2024,5
Talisay,50.65863454,213.9988755,0.021405622,0.92502008,28.68216867,1.505261044,2.815582329,3.815702811,0.329759036,122.9226,14.1343,2024,5
Tanauan,50.69477912,412.0319679,0.363493976,11.94208835,33.42084337,7.179196787,8.10248996,13.14875502,3.487269076,121.1498,14.0863,2024,5
Tandag,48.59839357,201.6659839,0.013052209,0.913694779,21.31116466,0.260281124,1.463012048,2.414297189,1.084297189,126.1986,9.0783,2024,5
Tangub,50.1686747,238.9051406,0.043253012,1.80746988,42.73008032,1.21751004,2.738273092,4.207188755,0.856064257,122.9306,10.6339,2024,5
Tanjay,50.20080321,245.0314458,0.030522088,1.956586345,32.67698795,0.555702811,3.402008032,4.391004016,3.633574297,123.1583,9.5153,2024,5
Tarlac City,49.32931727,454.4385542,0.360843373,7.424658635,37.39771084,1.91935743,12.57373494,15.27220884,5.328875502,120.5986,15.4889,2024,5
Tayabas,49.57831325,276.084257,0.22497992,5.290080321,32.08931727,3.464297189,4.579558233,8.021566265,1.475662651,121.5911,14.0289,2024,5
Toledo City,50.78714859,280.9036948,0.06562249,4.087108434,38.47465863,2.939036145,4.971566265,8.83751004,4.928915663,123.6333,10.3833,2024,5
Tuguegarao,50.78313253,354.9667871,0.065742972,3.028674699,28.6815261,0.499638554,6.956506024,8.18124498,3.99373494,121.7269,17.6131,2024,5
Urdaneta,53.08032129,564.3738153,0.317911647,12.04481928,41.81465863,3.723373494,18.22570281,21.00987952,5.639959839,120.5711,15.9761,2024,5
Valencia,49.04016064,275.3268273,0.081044177,4.051767068,32.4788755,2.321365462,3.61746988,4.785742972,2.088915663,124.5725,11.1089,2024,5
Valenzuela,47.25702811,655.7492369,1.113654618,17.88088353,47.07618474,11.79128514,20.46473896,31.95674699,7.999959839,120.9667,14.7,2024,5
Victorias,50.68674699,227.1493976,0.038353414,1.253453815,41.01791165,0.882449799,2.306144578,3.392289157,0.627991968,123.0778,10.9,2024,5
Vigan,49.63855422,302.5061044,0.017068273,1.258835341,56.24329317,0.736184739,9.130200803,10.48273092,0.989759036,120.3869,17.5747,2024,5
Zamboanga City,51.6184739,386.046506,0.338353414,10.36449799,27.88594378,2.8062249,6.116385542,6.767108434,5.522449799,122.0696,6.9135,2024,5
Alaminos,50.79166667,422.9910833,0.187125,6.800666667,30.7105,3.532666667,11.98620833,13.18183333,3.268458333,119.9811,16.1561,2024,6
Angeles City,52.40833333,680.4512083,0.465458333,13.285375,31.687,5.0795,29.069875,32.51808333,11.44895833,120.5833,15.15,2024,6
Antipolo,53.80833333,564.982125,0.77725,7.668916667,21.48829167,1.520208333,16.41108333,18.41341667,5.122875,121.19,15.6181,2024,6
Bacolod,49.83333333,282.3414583,0.025625,1.875791667,25.74470833,1.707,6.813875,7.164583333,1.610666667,123.5085,12.2285,2024,6
Bacoor,50.44957983,887.815084,1.875294118,26.91861345,50.69298319,16.72743697,40.50495798,53.78907563,4.61802521,120.929,14.459,2024,6
Bago City,48.675,360.07925,0.093333333,4.272791667,29.98941667,1.53875,5.526,7.128083333,2.780333333,122.8333,10.5333,2024,6
Baguio,50.07083333,451.02925,0.069375,5.135166667,32.00141667,1.993583333,13.22691667,14.77425,2.92675,120.5931,16.4164,2024,6
Bais,51.7125,340.31625,0.097583333,3.007833333,16.9075,0.608,6.546041667,7.607458333,5.640458333,123.1228,9.5911,2024,6
Balanga,49.37083333,587.8257917,1.039833333,11.3865,32.80208333,3.8735,22.84995833,26.65675,4.553916667,120.5361,14.6761,2024,6
Batac City,51.2125,346.325,0.021583333,1.507666667,56.95383333,0.523166667,8.881166667,9.324916667,0.660666667,120.5649,18.0554,2024,6
Batangas City,50.77083333,444.123875,1.319875,18.37091667,24.499625,11.29295833,12.31895833,14.17029167,6.959458333,121.05,13.75,2024,6
Bayawan,49.575,324.8371667,0.069125,2.789416667,17.85358333,0.515916667,4.752916667,5.203625,3.211875,122.8011,9.3636,2024,6
Baybay,49.6,247.7602917,0.02475,0.933875,32.27154167,14.05266667,8.443916667,8.847708333,0.158958333,123.7135,13.4083,2024,6
Bayugan,50.22083333,293.9412917,0.069458333,2.320916667,14.48633333,0.604458333,4.053125,4.571208333,0.963166667,125.7675,8.7561,2024,6
Bi?n,49.14583333,1005.46125,6.920708333,26.70454167,24.650125,18.58670833,32.30716667,39.32425,7.373291667,121.0807,14.3427,2024,6
Bislig,49.10833333,350.3439583,0.106333333,5.843833333,25.57725,1.078833333,5.460291667,6.351083333,1.743041667,125.0336,11.0725,2024,6
Bogo,46.99583333,292.62,0.040125,3.340041667,35.76254167,1.881958333,5.306708333,5.790916667,0.889208333,124.0055,11.0517,2024,6
Borongan,47.91666667,219.11,0.031333333,1.491083333,17.803875,0.368666667,1.732208333,2.237458333,0.355666667,125.4319,11.6081,2024,6
Butuan,50.27916667,301.66675,0.02575,1.911916667,22.10241667,0.391333333,3.446166667,3.78375,0.826625,125.5436,8.9492,2024,6
Cabadbaran,52.42083333,301.159125,0.021541667,1.747291667,24.77091667,0.37675,3.132083333,3.412333333,0.620875,125.5344,9.1236,2024,6
Cabanatuan City,48.875,697.036,1.083833333,10.374875,25.20154167,1.996458333,23.834125,26.268125,3.484291667,120.9667,15.4833,2024,6
Cabuyao,49.45416667,1005.46125,6.920708333,26.70454167,24.650125,18.58670833,32.30716667,39.32425,7.373291667,121.1262,14.2726,2024,6
Cadiz,48.63333333,328.1540833,0.043541667,2.449,34.75329167,0.898333333,5.662875,6.420041667,1.304666667,123.2856,10.9506,2024,6
Cagayan de Oro,48.69583333,425.348375,0.060291667,5.158375,39.70795833,1.930458333,8.83725,10.0105,3.577458333,124.6472117,8.482190833,2024,6
Calaca,52.425,389.24375,0.45675,11.623,29.58154167,8.122416667,12.136375,14.51195833,4.809583333,120.8133,13.9324,2024,6
